"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum","violation_present"
"2381","1567600-5",14442,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2382","1567823-3",7316,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2383","1567880-1",2345,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2384","1567708-2",8655,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2385","1567320-0",25,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2386","1567715-17",7481,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2387","1568312-9",934,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2388","1569357-6",2671,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2389","1568181-5",2829,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2390","1567600-5",16045,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2391","1568959-7",21866,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2392","1569339-7",3231,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2393","1568260-11",32960,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2394","1568521-2",592,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2395","1568521-0",169,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2396","1568260-11",34509,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2397","1568341-6",9662,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2398","1568159-1",1788,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2399","1569353-13",52800,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2400","1569354-17",15801,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2401","1568332-15",6287,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2402","1568354-8",46793,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2403","1568636-15",22612,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2404","1568650-6",1291,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2405","1568541-17",3615,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2406","1569354-10",8224,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2407","1568897-11",2493,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2408","1568950-3",2016,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2409","1568959-5",16801,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2410","1568601-9",21761,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2411","1567730-8",10434,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2412","1569210-0",417,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2413","1569355-1",321,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2414","1567332-1",3795,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2415","1567379-6",14582,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2416","1568970-13",16383,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2417","1567584-2",4362,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2418","1568187-17",29363,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2419","1567576-3",4805,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2420","1568391-3",6777,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2421","1567935-0",49,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2422","1568872-0",352,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2423","1568202-6",22711,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2424","1567937-7",14145,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2425","1568905-4",331,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2426","1568463-1",180,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2427","1568521-14",3728,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2428","1569019-10",1821,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2429","1569923-9",36460,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2430","1568396-2",358,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2431","1568353-0",383,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2432","1569354-16",14316,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2433","1568910-17",8945,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2434","1569296-9",11877,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2435","1569354-14",12663,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2436","1569354-16",14601,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2437","1569371-1",498,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2438","1569372-3",5844,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2439","1569370-12",24392,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2440","1569553-0",48,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2441","1569536-0",239,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2442","1569289-6",2415,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2443","1569554-2",3385,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2444","1569416-11",4392,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2445","1569360-16",22672,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2446","1569536-6",1959,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2447","1569354-16",14909,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2448","1568262-2",4330,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2449","1568844-5",3804,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2450","1568400-4",1237,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2451","1568295-15",16745,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2452","1569536-6",1890,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2453","1568521-1",343,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2454","1569012-12",1990,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"2455","1569556-4",1490,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2456","1568328-0",395,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2457","1566438-33",88561,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2458","1569842-15",13600,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2459","1569647-3",993,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2460","1566676-11",3505,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2461","1569536-5",1737,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2462","1569763-9",12179,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2463","1568798-1",1805,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2464","1569586-6",1639,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2465","1568636-16",25327,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2466","1569543-1",402,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2467","1569289-7",3165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2468","1568928-5",11631,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2469","1569046-1",668,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2470","1569354-17",15497,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2471","1569760-7",3213,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2472","1569647-1",500,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2473","1569556-7",2637,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2474","1569543-17",10111,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2475","1569354-12",10047,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2476","1569778-3",5696,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2477","1569958-1",2366,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2478","1569289-11",5241,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2479","1570081-7",2124,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2480","1569843-23",38238,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2481","1568449-4",1551,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2482","1569073-10",22674,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2483","1569997-19",15677,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2484","1570083-17",4139,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2485","1569778-3",5040,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2486","1569371-0",115,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2487","1570075-9",2250,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2488","1569825-5",16538,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2489","1569647-4",1248,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2490","1569987-2",6328,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2491","1570083-6",1551,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2492","1569289-13",6158,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2493","1569736-1",329,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2494","1569735-14",2441,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2495","1569422-1",4140,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2496","1569417-13",35234,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2497","1569750-10",6457,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2498","1570083-12",2920,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2499","1567721-14",10891,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2500","1568927-5",10420,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2501","1570096-0",12,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2502","1570058-9",2363,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2503","1567957-0",599,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2504","1569965-6",18206,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2505","1568144-3",9235,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2506","1567645-4",7417,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2507","1570324-0",533,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2508","1568083-0",1052,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2509","1570094-10",2984,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2510","1569354-10",8516,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2511","1569050-3",2462,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2512","1569968-15",5264,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2513","1570071-11",32870,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2514","1568071-16",31837,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2515","1570143-0",318,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2516","1570267-5",2559,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2517","1570075-7",1981,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2518","1566974-73",233086,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2519","1567008-44",12175,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2520","1567210-14",3738,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2521","1570083-16",3826,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2522","1570345-3",5417,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2523","1567164-32",90237,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2524","1567856-4",4986,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2525","1569231-7",12594,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"2526","1569536-5",1709,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2527","1569536-7",2128,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2528","1570347-5",19451,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2529","1570075-7",1933,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2530","1570203-0",51,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2531","1566974-51",152346,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2532","1566929-4",5055,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2533","1570392-1",213,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2534","1566983-66",170788,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2535","1568322-15",22545,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2536","1569025-0",51,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2537","1568846-8",7826,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2538","1569021-10",2022,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2539","1570414-9",4799,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2540","1570094-4",1365,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2541","1570212-5",12512,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2542","1569503-0",12,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2543","1569975-0",997,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2544","1566620-6",16556,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2545","1566691-14",1450,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2546","1568274-13",48248,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2547","1568322-13",19506,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2548","1567193-11",44955,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2549","1567721-9",4230,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2550","1568274-14",51951,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2551","1570430-3",4058,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2552","1567668-5",18226,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2553","1567721-8",2996,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"2554","1569288-12",3755,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2555","1569231-6",10813,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2556","1569571-1",1052,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2557","1569586-7",2043,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2558","1569422-2",4972,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2559","1569861-5",9543,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2560","1570083-15",3674,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2561","1570083-10",2334,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2562","1570058-10",2667,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2563","1570083-14",3292,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2564","1570345-5",8536,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2565","1570094-12",3383,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2566","1570137-2",112,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2567","1570359-6",4386,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2568","1570468-8",4106,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2569","1570536-3",1475,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2570","1568650-8",2651,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2571","1570403-7",20795,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2572","1568928-5",11798,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2573","1568382-0",76,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2574","1568778-0",215,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2575","1569014-6",1001,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"2576","1570400-13",38455,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2577","1569354-13",11432,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2578","1569586-2",581,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2579","1569778-0",336,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2580","1570553-1",139,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2581","1569738-3",1207,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2582","1569586-5",1484,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2583","1569224-3",1475,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2584","1569971-14",41956,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"2585","1570833-12",6063,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2586","1570083-19",4679,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2587","1571137-1",2255,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2588","1570075-7",1877,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2589","1570083-13",3063,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2590","1570955-1",94,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2591","1570536-3",1397,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2592","1570040-3",6487,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2593","1569934-13",21506,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2594","1567478-1",3758,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2595","1569536-7",2218,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2596","1567769-12",21832,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2597","1567851-5",17898,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2598","1569203-7",3299,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2599","1568762-2",4707,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2600","1568681-7",7075,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2601","1570171-0",358,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2602","1571392-5",21137,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2603","1571122-10",3680,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2604","1570922-2",7081,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2605","1570740-1",351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2606","1569372-2",4261,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2607","1569556-0",204,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2608","1570083-17",4006,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2609","1570096-6",1073,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2610","1570083-11",2515,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2611","1570345-1",2777,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2612","1570212-5",13030,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2613","1570565-0",165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2614","1570833-11",5461,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2615","1570813-1",7410,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2616","1570925-1",6521,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2617","1571185-4",1096,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2618","1571209-10",16679,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2619","1570953-7",2832,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2620","1570877-6",5195,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2621","1570922-2",7859,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2622","1570604-12",1180,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2623","1571259-3",544,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2624","1567479-4",8889,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2625","1571257-1",3640,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2626","1571189-3",1553,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2627","1571486-4",780,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2628","1571118-4",11186,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"2629","1571156-13",27640,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2630","1567648-5",13550,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2631","1569786-2",7326,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2632","1570144-3",1204,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2633","1570454-0",237,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2634","1570741-9",19492,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"2635","1571165-2",3131,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2636","1569647-6",1622,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"2637","1571327-8",17479,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"2638","1571444-0",2574,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2639","1571450-3",1619,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2640","1571509-4",13344,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2641","1569203-12",6245,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2642","1569355-15",14093,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"2643","1569590-4",7381,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
